# Energy	Flux
# keV	photon/(s*keV*arcmin**2)
5.226499999999999702e+00	3.224777945217622340e-04
5.227500000000000036e+00	3.224746033153089554e-04
5.228500000000000369e+00	3.224717666873504435e-04
5.229499999999999815e+00	3.224689300593919315e-04
5.230500000000000149e+00	3.224660934314334195e-04
5.231499999999999595e+00	3.224629022249800867e-04
5.232499999999999929e+00	3.224600655970215747e-04
5.233500000000000263e+00	3.224572289690630085e-04
5.234499999999999709e+00	3.224543923411045507e-04
5.235500000000000043e+00	3.224515557131460387e-04
5.236500000000000377e+00	3.224483645066927059e-04
5.237499999999999822e+00	3.224455278787341939e-04
5.238500000000000156e+00	3.224426912507756819e-04
5.239499999999999602e+00	3.224398546228171699e-04
5.240499999999999936e+00	3.224370179948586037e-04
5.241500000000000270e+00	3.224341813669001459e-04
5.242499999999999716e+00	3.224313447389416339e-04
5.243500000000000050e+00	3.224285081109830677e-04
5.244500000000000384e+00	3.224256714830246100e-04
5.245499999999999829e+00	3.224228348550660980e-04
5.246500000000000163e+00	3.224199982271075317e-04
5.247499999999999609e+00	3.224171615991490198e-04
5.248499999999999943e+00	3.224143249711905078e-04
5.249500000000000277e+00	3.224114883432319958e-04
5.250499999999999723e+00	3.224086517152734838e-04
5.251500000000000057e+00	3.224058150873149718e-04
5.252500000000000391e+00	3.224029784593564598e-04
5.253499999999999837e+00	3.224004964098927685e-04
5.254500000000000171e+00	3.223976597819342566e-04
5.255499999999999616e+00	3.223948231539757446e-04
5.256499999999999950e+00	3.223919865260172326e-04
5.257500000000000284e+00	3.223891498980587206e-04
5.258499999999999730e+00	3.223866678485950293e-04
5.259500000000000064e+00	3.223838312206364631e-04
5.260500000000000398e+00	3.223809945926780053e-04
5.261499999999999844e+00	3.223781579647194933e-04
5.262500000000000178e+00	3.223756759152557479e-04
5.263499999999999623e+00	3.223728392872972901e-04
5.264499999999999957e+00	3.223700026593387239e-04
5.265500000000000291e+00	3.223675206098750327e-04
5.266499999999999737e+00	3.223646839819165207e-04
5.267500000000000071e+00	3.223618473539580087e-04
5.268500000000000405e+00	3.223593653044943175e-04
5.269499999999999851e+00	3.223565286765358055e-04
5.270500000000000185e+00	3.223540466270721143e-04
5.271499999999999631e+00	3.223512099991135481e-04
5.272499999999999964e+00	3.223487279496499111e-04
5.273500000000000298e+00	3.223458913216913448e-04
5.274499999999999744e+00	3.223434092722276536e-04
5.275500000000000078e+00	3.223405726442691958e-04
5.276500000000000412e+00	3.223380905948054504e-04
5.277499999999999858e+00	3.223352539668469384e-04
5.278500000000000192e+00	3.223327719173832472e-04
5.279499999999999638e+00	3.223299352894247352e-04
5.280499999999999972e+00	3.223274532399609898e-04
5.281500000000000306e+00	3.223249711904973528e-04
5.282499999999999751e+00	3.223221345625387865e-04
5.283500000000000085e+00	3.223196525130750953e-04
5.284500000000000419e+00	3.223171704636114041e-04
5.285499999999999865e+00	3.223143338356528921e-04
5.286500000000000199e+00	3.223118517861892009e-04
5.287499999999999645e+00	3.223093697367255097e-04
5.288499999999999979e+00	3.223068876872617642e-04
5.289500000000000313e+00	3.223040510593033064e-04
5.290499999999999758e+00	3.223015690098395610e-04
5.291500000000000092e+00	3.222990869603758698e-04
5.292500000000000426e+00	3.222966049109121786e-04
5.293499999999999872e+00	3.222941228614484874e-04
5.294500000000000206e+00	3.222912862334899211e-04
5.295499999999999652e+00	3.222888041840262841e-04
5.296499999999999986e+00	3.222863221345625387e-04
5.297500000000000320e+00	3.222838400850989017e-04
5.298499999999999766e+00	3.222813580356351563e-04
5.299500000000000099e+00	3.222788759861714650e-04
5.300500000000000433e+00	3.222763939367077738e-04
5.301499999999999879e+00	3.222739118872440826e-04
5.302500000000000213e+00	3.222714298377803914e-04
5.303499999999999659e+00	3.222689477883166459e-04
5.304499999999999993e+00	3.222664657388529547e-04
5.305500000000000327e+00	3.222639836893892635e-04
5.306499999999999773e+00	3.222615016399255723e-04
5.307500000000000107e+00	3.222590195904618269e-04
5.308500000000000441e+00	3.222565375409981898e-04
5.309499999999999886e+00	3.222540554915344444e-04
5.310500000000000220e+00	3.222515734420708074e-04
5.311499999999999666e+00	3.222490913926070620e-04
5.312500000000000000e+00	3.222469639216381373e-04
5.313500000000000334e+00	3.222444818721745003e-04
5.314499999999999780e+00	3.222419998227107549e-04
5.315500000000000114e+00	3.222395177732471179e-04
5.316499999999999559e+00	3.222370357237833724e-04
5.317499999999999893e+00	3.222349082528145020e-04
5.318500000000000227e+00	3.222324262033508108e-04
5.319499999999999673e+00	3.222299441538870653e-04
5.320500000000000007e+00	3.222274621044234283e-04
5.321500000000000341e+00	3.222253346334545037e-04
5.322499999999999787e+00	3.222228525839908124e-04
5.323500000000000121e+00	3.222203705345271212e-04
5.324499999999999567e+00	3.222182430635581966e-04
5.325499999999999901e+00	3.222157610140945596e-04
5.326500000000000234e+00	3.222132789646308141e-04
5.327499999999999680e+00	3.222111514936619437e-04
5.328500000000000014e+00	3.222086694441982525e-04
5.329500000000000348e+00	3.222065419732293278e-04
5.330499999999999794e+00	3.222040599237656366e-04
5.331500000000000128e+00	3.222015778743019454e-04
5.332499999999999574e+00	3.221994504033330749e-04
5.333499999999999908e+00	3.221969683538693837e-04
5.334500000000000242e+00	3.221948408829005133e-04
5.335499999999999687e+00	3.221923588334367678e-04
5.336500000000000021e+00	3.221902313624678432e-04
5.337500000000000355e+00	3.221881038914990269e-04
5.338499999999999801e+00	3.221856218420352815e-04
5.339500000000000135e+00	3.221834943710664111e-04
5.340499999999999581e+00	3.221810123216027198e-04
5.341499999999999915e+00	3.221788848506338494e-04
5.342500000000000249e+00	3.221767573796649247e-04
5.343499999999999694e+00	3.221742753302012335e-04
5.344500000000000028e+00	3.221721478592323631e-04
5.345500000000000362e+00	3.221700203882634384e-04
5.346499999999999808e+00	3.221675383387998014e-04
5.347500000000000142e+00	3.221654108678308768e-04
5.348499999999999588e+00	3.221632833968620063e-04
5.349499999999999922e+00	3.221608013473983151e-04
5.350500000000000256e+00	3.221586738764294446e-04
5.351499999999999702e+00	3.221565464054605200e-04
5.352500000000000036e+00	3.221544189344916495e-04
5.353500000000000369e+00	3.221522914635227791e-04
5.354499999999999815e+00	3.221498094140590337e-04
5.355500000000000149e+00	3.221476819430901632e-04
5.356499999999999595e+00	3.221455544721212928e-04
5.357499999999999929e+00	3.221434270011524223e-04
5.358500000000000263e+00	3.221412995301834977e-04
5.359499999999999709e+00	3.221391720592146272e-04
5.360500000000000043e+00	3.221370445882457568e-04
5.361500000000000377e+00	3.221349171172768863e-04
5.362499999999999822e+00	3.221327896463079617e-04
5.363500000000000156e+00	3.221303075968442705e-04
5.364499999999999602e+00	3.221285347043702208e-04
5.365499999999999936e+00	3.221260526549065296e-04
5.366500000000000270e+00	3.221242797624324257e-04
5.367499999999999716e+00	3.221221522914635552e-04
5.368500000000000050e+00	3.221200248204946306e-04
5.369500000000000384e+00	3.221178973495258144e-04
5.370499999999999829e+00	3.221157698785568897e-04
5.371500000000000163e+00	3.221136424075880193e-04
5.372499999999999609e+00	3.221115149366190946e-04
5.373499999999999943e+00	3.221093874656502242e-04
5.374500000000000277e+00	3.221072599946813537e-04
5.375499999999999723e+00	3.221051325237124291e-04
5.376500000000000057e+00	3.221033596312383794e-04
5.377500000000000391e+00	3.221012321602695089e-04
5.378499999999999837e+00	3.220991046893006385e-04
5.379500000000000171e+00	3.220969772183317138e-04
5.380499999999999616e+00	3.220948497473628434e-04
5.381499999999999950e+00	3.220930768548887395e-04
5.382500000000000284e+00	3.220909493839198691e-04
5.383499999999999730e+00	3.220888219129509986e-04
5.384500000000000064e+00	3.220866944419821282e-04
5.385500000000000398e+00	3.220849215495080243e-04
5.386499999999999844e+00	3.220827940785391539e-04
5.387500000000000178e+00	3.220806666075702292e-04
5.388499999999999623e+00	3.220788937150962337e-04
5.389499999999999957e+00	3.220767662441273091e-04
5.390500000000000291e+00	3.220746387731584386e-04
5.391499999999999737e+00	3.220728658806843348e-04
5.392500000000000071e+00	3.220707384097154643e-04
5.393500000000000405e+00	3.220689655172414147e-04
5.394499999999999851e+00	3.220668380462725442e-04
5.395500000000000185e+00	3.220650651537984945e-04
5.396499999999999631e+00	3.220629376828295699e-04
5.397499999999999964e+00	3.220611647903555202e-04
5.398500000000000298e+00	3.220590373193865956e-04
5.399499999999999744e+00	3.220572644269125459e-04
5.400500000000000078e+00	3.220551369559436212e-04
5.401500000000000412e+00	3.220533640634695716e-04
5.402499999999999858e+00	3.220512365925007011e-04
5.403500000000000192e+00	3.220494637000266515e-04
5.404499999999999638e+00	3.220473362290577268e-04
5.405499999999999972e+00	3.220455633365836771e-04
5.406500000000000306e+00	3.220437904441095732e-04
5.407499999999999751e+00	3.220416629731407028e-04
5.408500000000000085e+00	3.220398900806665989e-04
5.409500000000000419e+00	3.220381171881925493e-04
5.410499999999999865e+00	3.220359897172236788e-04
5.411500000000000199e+00	3.220342168247496291e-04
5.412499999999999645e+00	3.220324439322755253e-04
5.413499999999999979e+00	3.220303164613066548e-04
5.414500000000000313e+00	3.220285435688326051e-04
5.415499999999999758e+00	3.220267706763585013e-04
5.416500000000000092e+00	3.220249977838844516e-04
5.417500000000000426e+00	3.220232248914103477e-04
5.418499999999999872e+00	3.220210974204414773e-04
5.419500000000000206e+00	3.220193245279673734e-04
5.420499999999999652e+00	3.220175516354933237e-04
5.421499999999999986e+00	3.220157787430192198e-04
5.422500000000000320e+00	3.220140058505451702e-04
5.423499999999999766e+00	3.220122329580711205e-04
5.424500000000000099e+00	3.220101054871022501e-04
5.425500000000000433e+00	3.220083325946282004e-04
5.426499999999999879e+00	3.220065597021540965e-04
5.427500000000000213e+00	3.220047868096800468e-04
5.428499999999999659e+00	3.220030139172059430e-04
5.429499999999999993e+00	3.220012410247318933e-04
5.430500000000000327e+00	3.219994681322577894e-04
5.431499999999999773e+00	3.219976952397837397e-04
5.432500000000000107e+00	3.219959223473096359e-04
5.433500000000000441e+00	3.219941494548355862e-04
5.434499999999999886e+00	3.219923765623615365e-04
5.435500000000000220e+00	3.219906036698874327e-04
5.436499999999999666e+00	3.219888307774133830e-04
5.437500000000000000e+00	3.219870578849392791e-04
5.438500000000000334e+00	3.219856395709600502e-04
5.439499999999999780e+00	3.219838666784859463e-04
5.440500000000000114e+00	3.219820937860118967e-04
5.441499999999999559e+00	3.219803208935378470e-04
5.442499999999999893e+00	3.219785480010637431e-04
5.443500000000000227e+00	3.219767751085896934e-04
5.444499999999999673e+00	3.219750022161155896e-04
5.445500000000000007e+00	3.219735839021363607e-04
5.446500000000000341e+00	3.219718110096623110e-04
5.447499999999999787e+00	3.219700381171882071e-04
5.448500000000000121e+00	3.219682652247141575e-04
5.449499999999999567e+00	3.219668469107348743e-04
5.450499999999999901e+00	3.219650740182608247e-04
5.451500000000000234e+00	3.219633011257867208e-04
5.452499999999999680e+00	3.219615282333126711e-04
5.453500000000000014e+00	3.219601099193334422e-04
5.454500000000000348e+00	3.219583370268593384e-04
5.455499999999999794e+00	3.219565641343852887e-04
5.456500000000000128e+00	3.219551458204060056e-04
5.457499999999999574e+00	3.219533729279319559e-04
5.458499999999999908e+00	3.219519546139527270e-04
5.459500000000000242e+00	3.219501817214786231e-04
5.460499999999999687e+00	3.219484088290045735e-04
5.461500000000000021e+00	3.219469905150252904e-04
5.462500000000000355e+00	3.219452176225512407e-04
5.463499999999999801e+00	3.219437993085719576e-04
5.464500000000000135e+00	3.219420264160978537e-04
5.465499999999999581e+00	3.219406081021186248e-04
5.466499999999999915e+00	3.219388352096445209e-04
5.467500000000000249e+00	3.219374168956652921e-04
5.468499999999999694e+00	3.219356440031912424e-04
5.469500000000000028e+00	3.219342256892119593e-04
5.470500000000000362e+00	3.219324527967379096e-04
5.471499999999999808e+00	3.219310344827586265e-04
5.472500000000000142e+00	3.219292615902845768e-04
5.473499999999999588e+00	3.219278432763053479e-04
5.474499999999999922e+00	3.219264249623260648e-04
5.475500000000000256e+00	3.219246520698520152e-04
5.476499999999999702e+00	3.219232337558727321e-04
5.477500000000000036e+00	3.219218154418934490e-04
5.478500000000000369e+00	3.219200425494193993e-04
5.479499999999999815e+00	3.219186242354401162e-04
5.480500000000000149e+00	3.219172059214608873e-04
5.481499999999999595e+00	3.219154330289868376e-04
5.482499999999999929e+00	3.219140147150075545e-04
5.483500000000000263e+00	3.219125964010283256e-04
5.484499999999999709e+00	3.219111780870490967e-04
5.485500000000000043e+00	3.219094051945749929e-04
5.486500000000000377e+00	3.219079868805957098e-04
5.487499999999999822e+00	3.219065685666164267e-04
5.488500000000000156e+00	3.219051502526371978e-04
5.489499999999999602e+00	3.219037319386579689e-04
5.490499999999999936e+00	3.219019590461838650e-04
5.491500000000000270e+00	3.219005407322046361e-04
5.492499999999999716e+00	3.218991224182254072e-04
5.493500000000000050e+00	3.218977041042460699e-04
5.494500000000000384e+00	3.218962857902668410e-04
5.495499999999999829e+00	3.218948674762876121e-04
5.496500000000000163e+00	3.218934491623083290e-04
5.497499999999999609e+00	3.218920308483291001e-04
5.498499999999999943e+00	3.218906125343498170e-04
5.499500000000000277e+00	3.218891942203705339e-04
5.500499999999999723e+00	3.218877759063913050e-04
5.501500000000000057e+00	3.218863575924120219e-04
5.502500000000000391e+00	3.218849392784327930e-04
5.503499999999999837e+00	3.218835209644535641e-04
5.504500000000000171e+00	3.218821026504742810e-04
5.505499999999999616e+00	3.218806843364949979e-04
5.506499999999999950e+00	3.218792660225157690e-04
5.507500000000000284e+00	3.218778477085364859e-04
5.508499999999999730e+00	3.218764293945572570e-04
5.509500000000000064e+00	3.218750110805780281e-04
5.510500000000000398e+00	3.218735927665986908e-04
5.511499999999999844e+00	3.218721744526194619e-04
5.512500000000000178e+00	3.218707561386402330e-04
5.513499999999999623e+00	3.218693378246609499e-04
5.514499999999999957e+00	3.218682740891765418e-04
5.515500000000000291e+00	3.218668557751972587e-04
5.516499999999999737e+00	3.218654374612179756e-04
5.517500000000000071e+00	3.218640191472387467e-04
5.518500000000000405e+00	3.218626008332595178e-04
5.519499999999999851e+00	3.218615370977750555e-04
5.520500000000000185e+00	3.218601187837957724e-04
5.521499999999999631e+00	3.218587004698165435e-04
5.522499999999999964e+00	3.218572821558372604e-04
5.523500000000000298e+00	3.218562184203528523e-04
5.524499999999999744e+00	3.218548001063735692e-04
5.525500000000000078e+00	3.218533817923942861e-04
5.526500000000000412e+00	3.218523180569098779e-04
5.527499999999999858e+00	3.218508997429306490e-04
5.528500000000000192e+00	3.218494814289513659e-04
5.529499999999999638e+00	3.218484176934669036e-04
5.530499999999999972e+00	3.218469993794876747e-04
5.531500000000000306e+00	3.218455810655083916e-04
5.532499999999999751e+00	3.218445173300239293e-04
5.533500000000000085e+00	3.218430990160447004e-04
5.534500000000000419e+00	3.218420352805602381e-04
5.535499999999999865e+00	3.218406169665810092e-04
5.536500000000000199e+00	3.218395532310965469e-04
5.537499999999999645e+00	3.218381349171173180e-04
5.538499999999999979e+00	3.218370711816328556e-04
5.539500000000000313e+00	3.218356528676536267e-04
5.540499999999999758e+00	3.218345891321691644e-04
5.541500000000000092e+00	3.218331708181898813e-04
5.542500000000000426e+00	3.218321070827054732e-04
5.543499999999999872e+00	3.218306887687262443e-04
