# Energy	Flux
# keV	photon/(cm**2*s*keV*arcmin**2)
 5.9925  2.9980e-4
 5.9935  2.9980e-4
 5.9945  2.9980e-4
 5.9955  2.9980e-4
 5.9965  2.9980e-4
 5.9975  2.9980e-4
 5.9985  2.9980e-4
 5.9995  2.9980e-4
 6.0005  2.9980e-4
 6.0015  2.9980e-4
 6.0025  2.9980e-4
 6.0035  2.9980e-4
 6.0045  2.9980e-4
 6.0055  2.9980e-4
 6.0065  2.9980e-4
 6.0075  2.9980e-4
 6.0085  2.9980e-4
 6.0095  2.9980e-4
 6.0105  2.9980e-4
 6.0115  2.9980e-4
 6.0125  2.9980e-4
 6.0135  2.9980e-4
 6.0145  2.9980e-4
 6.0155  2.9980e-4
 6.0165  2.9980e-4
 6.0175  2.9980e-4
 6.0185  2.9980e-4
 6.0195  2.9980e-4
 6.0205  2.9980e-4
 6.0215  2.9980e-4
 6.0225  2.9980e-4
 6.0235  2.9980e-4
 6.0245  2.9980e-4
 6.0255  2.9980e-4
 6.0265  2.9980e-4
 6.0275  2.9980e-4
 6.0285  2.9980e-4
 6.0295  2.9980e-4
 6.0305  2.9980e-4
 6.0315  2.9980e-4
 6.0325  2.9980e-4
 6.0335  2.9980e-4
 6.0345  2.9980e-4
 6.0355  2.9980e-4
 6.0365  2.9980e-4
 6.0375  2.9980e-4
 6.0385  2.9980e-4
 6.0395  2.9980e-4
 6.0405  2.9980e-4
 6.0415  2.9980e-4
 6.0425  2.9980e-4
 6.0435  2.9980e-4
 6.0445  2.9980e-4
 6.0455  2.9980e-4
 6.0465  2.9980e-4
 6.0475  2.9980e-4
 6.0485  2.9980e-4
 6.0495  2.9980e-4
 6.0505  2.9980e-4
 6.0515  2.9980e-4
 6.0525  2.9980e-4
 6.0535  2.9980e-4
 6.0545  2.9980e-4
 6.0555  2.9980e-4
 6.0565  2.9980e-4
 6.0575  2.9980e-4
 6.0585  2.9980e-4
 6.0595  2.9980e-4
 6.0605  2.9980e-4
 6.0615  2.9980e-4
 6.0625  2.9980e-4
 6.0635  2.9980e-4
 6.0645  2.9980e-4
 6.0655  2.9980e-4
 6.0665  2.9980e-4
 6.0675  2.9980e-4
 6.0685  2.9980e-4
 6.0695  2.9980e-4
 6.0705  2.9980e-4
 6.0715  2.9980e-4
 6.0725  2.9980e-4
 6.0735  2.9980e-4
 6.0745  2.9980e-4
 6.0755  2.9980e-4
 6.0765  2.9980e-4
 6.0775  2.9980e-4
 6.0785  2.9980e-4
 6.0795  2.9980e-4
 6.0805  2.9980e-4
 6.0815  2.9980e-4
 6.0825  2.9980e-4
 6.0835  2.9980e-4
 6.0845  2.9980e-4
 6.0855  2.9980e-4
 6.0865  2.9980e-4
 6.0875  2.9980e-4
 6.0885  2.9980e-4
 6.0895  2.9980e-4
 6.0905  2.9980e-4
 6.0915  2.9980e-4
 6.0925  2.9980e-4
 6.0935  2.9980e-4
 6.0945  2.9980e-4
 6.0955  2.9980e-4
 6.0965  2.9980e-4
 6.0975  2.9980e-4
 6.0985  2.9980e-4
 6.0995  2.9980e-4
 6.1005  2.9980e-4
 6.1015  2.9980e-4
 6.1025  2.9980e-4
 6.1035  2.9980e-4
 6.1045  2.9980e-4
 6.1055  2.9980e-4
 6.1065  2.9980e-4
 6.1075  2.9980e-4
 6.1085  2.9980e-4
 6.1095  2.9980e-4
 6.1105  2.9980e-4
 6.1115  2.9980e-4
 6.1125  2.9980e-4
 6.1135  2.9980e-4
 6.1145  2.9980e-4
 6.1155  2.9980e-4
 6.1165  2.9980e-4
 6.1175  2.9980e-4
 6.1185  2.9980e-4
 6.1195  2.9980e-4
 6.1205  2.9980e-4
 6.1215  2.9980e-4
 6.1225  2.9980e-4
 6.1235  2.9980e-4
 6.1245  2.9980e-4
 6.1255  2.9980e-4
 6.1265  2.9980e-4
 6.1275  2.9980e-4
 6.1285  2.9980e-4
 6.1295  2.9980e-4
 6.1305  2.9980e-4
 6.1315  2.9980e-4
 6.1325  2.9980e-4
 6.1335  2.9980e-4
 6.1345  2.9980e-4
 6.1355  2.9980e-4
 6.1365  2.9980e-4
 6.1375  2.9980e-4
 6.1385  2.9980e-4
 6.1395  2.9980e-4
 6.1405  2.9980e-4
 6.1415  2.9980e-4
 6.1425  2.9980e-4
 6.1435  2.9980e-4
 6.1445  2.9980e-4
 6.1455  2.9980e-4
 6.1465  2.9980e-4
 6.1475  2.9980e-4
 6.1485  2.9980e-4
 6.1495  2.9980e-4
 6.1505  2.9980e-4
 6.1515  2.9980e-4
 6.1525  2.9980e-4
 6.1535  2.9980e-4
 6.1545  2.9980e-4
 6.1555  2.9980e-4
 6.1565  2.9980e-4
 6.1575  2.9980e-4
 6.1585  2.9980e-4
 6.1595  2.9980e-4
 6.1605  2.9980e-4
 6.1615  2.9980e-4
 6.1625  2.9980e-4
 6.1635  2.9980e-4
 6.1645  2.9980e-4
 6.1655  2.9980e-4
 6.1665  2.9980e-4
 6.1675  2.9980e-4
 6.1685  2.9980e-4
 6.1695  2.9980e-4
 6.1705  2.9980e-4
 6.1715  2.9980e-4
 6.1725  2.9980e-4
 6.1735  2.9980e-4
 6.1745  2.9980e-4
 6.1755  2.9980e-4
 6.1765  2.9980e-4
 6.1775  2.9980e-4
 6.1785  2.9980e-4
 6.1795  2.9980e-4
 6.1805  2.9980e-4
 6.1815  2.9980e-4
 6.1825  2.9980e-4
 6.1835  2.9980e-4
 6.1845  2.9980e-4
 6.1855  2.9980e-4
 6.1865  2.9980e-4
 6.1875  2.9980e-4
 6.1885  2.9980e-4
 6.1895  2.9980e-4
 6.1905  2.9980e-4
 6.1915  2.9980e-4
 6.1925  2.9980e-4
 6.1935  2.9980e-4
 6.1945  2.9980e-4
 6.1955  2.9980e-4
 6.1965  2.9980e-4
 6.1975  2.9980e-4
 6.1985  2.9980e-4
 6.1995  2.9980e-4
 6.2005  2.9980e-4
 6.2015  2.9980e-4
 6.2025  2.9980e-4
 6.2035  2.9980e-4
 6.2045  2.9980e-4
 6.2055  2.9980e-4
 6.2065  2.9980e-4
 6.2075  2.9980e-4
 6.2085  2.9980e-4
 6.2095  2.9980e-4
 6.2105  2.9980e-4
 6.2115  2.9980e-4
 6.2125  2.9980e-4
 6.2135  2.9980e-4
 6.2145  2.9980e-4
 6.2155  2.9980e-4
 6.2165  2.9980e-4
 6.2175  2.9980e-4
 6.2185  2.9980e-4
 6.2195  2.9980e-4
 6.2205  2.9980e-4
 6.2215  2.9980e-4
 6.2225  2.9980e-4
 6.2235  2.9980e-4
 6.2245  2.9980e-4
 6.2255  2.9980e-4
 6.2265  2.9980e-4
 6.2275  2.9980e-4
 6.2285  2.9980e-4
 6.2295  2.9980e-4
 6.2305  2.9980e-4
 6.2315  2.9980e-4
 6.2325  2.9980e-4
 6.2335  2.9980e-4
 6.2345  2.9980e-4
 6.2355  2.9980e-4
 6.2365  2.9980e-4
 6.2375  2.9980e-4
 6.2385  2.9980e-4
 6.2395  2.9980e-4
 6.2405  2.9980e-4
 6.2415  2.9980e-4
 6.2425  2.9980e-4
 6.2435  2.9980e-4
 6.2445  2.9980e-4
 6.2455  2.9980e-4
 6.2465  2.9980e-4
 6.2475  2.9980e-4
 6.2485  2.9980e-4
 6.2495  2.9980e-4
 6.2505  2.9980e-4
 6.2515  2.9980e-4
 6.2525  2.9980e-4
 6.2535  2.9980e-4
 6.2545  2.9980e-4
 6.2555  2.9980e-4
 6.2565  2.9980e-4
 6.2575  2.9980e-4
 6.2585  2.9980e-4
 6.2595  2.9980e-4
 6.2605  2.9980e-4
 6.2615  2.9980e-4
 6.2625  2.9980e-4
 6.2635  2.9980e-4
 6.2645  2.9980e-4
 6.2655  2.9980e-4
 6.2665  2.9980e-4
 6.2675  2.9980e-4
 6.2685  2.9980e-4
 6.2695  2.9980e-4
 6.2705  2.9980e-4
 6.2715  2.9980e-4
 6.2725  2.9980e-4
 6.2735  2.9980e-4
 6.2745  2.9980e-4
 6.2755  2.9980e-4
 6.2765  2.9980e-4
 6.2775  2.9980e-4
 6.2785  2.9980e-4
 6.2795  2.9980e-4
 6.2805  2.9980e-4
 6.2815  2.9980e-4
 6.2825  2.9980e-4
 6.2835  2.9980e-4
 6.2845  2.9980e-4
 6.2855  2.9980e-4
 6.2865  2.9980e-4
 6.2875  2.9980e-4
 6.2885  2.9980e-4
 6.2895  2.9980e-4
 6.2905  2.9980e-4
 6.2915  2.9980e-4
 6.2925  2.9980e-4
 6.2935  2.9980e-4
 6.2945  2.9980e-4
 6.2955  2.9980e-4
 6.2965  2.9980e-4
 6.2975  2.9980e-4
 6.2985  2.9980e-4
 6.2995  2.9980e-4
 6.3005  2.9980e-4
 6.3015  2.9980e-4
 6.3025  2.9980e-4
 6.3035  2.9980e-4
 6.3045  2.9980e-4
 6.3055  2.9980e-4
 6.3065  2.9980e-4
 6.3075  2.9980e-4
 6.3085  2.9980e-4
 6.3095  2.9980e-4
 6.3105  2.9980e-4
 6.3115  2.9980e-4
 6.3125  2.9980e-4
 6.3135  2.9980e-4
 6.3145  2.9980e-4
 6.3155  2.9980e-4
 6.3165  2.9980e-4
 6.3175  2.9980e-4
 6.3185  2.9980e-4
 6.3195  2.9980e-4
 6.3205  2.9980e-4
 6.3215  2.9980e-4
 6.3225  2.9980e-4
 6.3235  2.9980e-4
 6.3245  2.9980e-4
 6.3255  2.9980e-4
 6.3265  2.9980e-4
 6.3275  2.9980e-4
 6.3285  2.9980e-4
 6.3295  2.9980e-4
 6.3305  2.9980e-4
 6.3315  2.9980e-4
 6.3325  2.9980e-4
 6.3335  2.9980e-4
 6.3345  2.9980e-4
 6.3355  2.9980e-4
 6.3365  2.9980e-4
 6.3375  2.9980e-4
 6.3385  2.9980e-4
 6.3395  2.9980e-4
 6.3405  2.9980e-4
 6.3415  2.9980e-4
 6.3425  2.9980e-4
 6.3435  2.9980e-4
 6.3445  2.9980e-4
 6.3455  2.9980e-4
 6.3465  2.9980e-4
 6.3475  2.9980e-4
 6.3485  2.9980e-4
 6.3495  2.9980e-4
 6.3505  2.9980e-4
 6.3515  2.9980e-4
 6.3525  2.9980e-4
 6.3535  2.9980e-4
 6.3545  2.9980e-4
 6.3555  2.9980e-4
 6.3565  2.9980e-4
 6.3575  2.9980e-4
 6.3585  2.9980e-4
 6.3595  2.9980e-4
 6.3605  2.9980e-4
 6.3615  2.9980e-4
 6.3625  2.9980e-4
 6.3635  2.9980e-4
 6.3645  2.9980e-4
 6.3655  2.9980e-4
 6.3665  2.9980e-4
 6.3675  2.9980e-4
 6.3685  2.9980e-4
 6.3695  2.9980e-4
 6.3705  2.9980e-4
 6.3715  2.9980e-4
 6.3725  2.9980e-4
 6.3735  2.9980e-4
 6.3745  2.9980e-4
 6.3755  2.9980e-4
 6.3765  2.9980e-4
 6.3775  2.9980e-4
 6.3785  2.9980e-4
 6.3795  2.9980e-4
 6.3805  2.9980e-4
 6.3815  2.9980e-4
 6.3825  2.9980e-4
 6.3835  2.9980e-4
 6.3845  2.9980e-4
 6.3855  2.9980e-4
 6.3865  2.9980e-4
 6.3875  2.9980e-4
 6.3885  2.9980e-4
 6.3895  2.9980e-4
 6.3905  2.9980e-4
 6.3915  2.9980e-4
 6.3925  2.9980e-4
 6.3935  2.9980e-4
 6.3945  2.9980e-4
 6.3955  2.9980e-4
 6.3965  2.9980e-4
 6.3975  2.9980e-4
 6.3985  2.9980e-4
 6.3995  2.9980e-4
 6.4005  2.9980e-4
 6.4015  2.9980e-4
 6.4025  2.9980e-4
 6.4035  2.9980e-4
 6.4045  2.9980e-4
 6.4055  2.9980e-4
 6.4065  2.9980e-4
 6.4075  2.9980e-4
 6.4085  2.9980e-4
 6.4095  2.9980e-4
 6.4105  2.9980e-4
 6.4115  2.9980e-4
 6.4125  2.9980e-4
 6.4135  2.9980e-4
 6.4145  2.9980e-4
 6.4155  2.9980e-4
 6.4165  2.9980e-4
 6.4175  2.9980e-4
 6.4185  2.9980e-4
 6.4195  2.9980e-4
 6.4205  2.9980e-4
 6.4215  2.9980e-4
 6.4225  2.9980e-4
 6.4235  2.9980e-4
 6.4245  2.9980e-4
 6.4255  2.9980e-4
 6.4265  2.9980e-4
 6.4275  2.9980e-4
 6.4285  2.9980e-4
 6.4295  2.9980e-4
 6.4305  2.9980e-4
 6.4315  2.9980e-4
 6.4325  2.9980e-4
 6.4335  2.9980e-4
 6.4345  2.9980e-4
 6.4355  2.9980e-4
 6.4365  2.9980e-4
 6.4375  2.9980e-4
 6.4385  2.9980e-4
 6.4395  2.9980e-4
 6.4405  2.9980e-4
 6.4415  2.9980e-4
 6.4425  2.9980e-4
 6.4435  2.9980e-4
 6.4445  2.9980e-4
 6.4455  2.9980e-4
 6.4465  2.9980e-4
 6.4475  2.9980e-4
 6.4485  2.9980e-4
 6.4495  2.9980e-4
 6.4505  2.9980e-4
 6.4515  2.9980e-4
 6.4525  2.9980e-4
 6.4535  2.9980e-4
 6.4545  2.9980e-4
 6.4555  2.9980e-4
 6.4565  2.9980e-4
 6.4575  2.9980e-4
 6.4585  2.9980e-4
 6.4595  2.9980e-4
 6.4605  2.9980e-4
 6.4615  2.9980e-4
 6.4625  2.9980e-4
 6.4635  2.9980e-4
 6.4645  2.9980e-4
 6.4655  2.9980e-4
 6.4665  2.9980e-4
 6.4675  2.9980e-4
 6.4685  2.9980e-4
 6.4695  2.9980e-4
 6.4705  2.9980e-4
 6.4715  2.9980e-4
 6.4725  2.9980e-4
 6.4735  2.9980e-4
 6.4745  2.9980e-4
 6.4755  2.9980e-4
 6.4765  2.9980e-4
 6.4775  2.9980e-4
 6.4785  2.9980e-4
 6.4795  2.9980e-4
 6.4805  2.9980e-4
 6.4815  2.9980e-4
 6.4825  2.9980e-4
 6.4835  2.9980e-4
 6.4845  2.9980e-4
 6.4855  2.9980e-4
 6.4865  2.9980e-4
 6.4875  2.9980e-4
 6.4885  2.9980e-4
 6.4895  2.9980e-4
 6.4905  2.9980e-4
 6.4915  2.9980e-4
 6.4925  2.9980e-4
 6.4935  2.9980e-4
 6.4945  2.9980e-4
 6.4955  2.9980e-4
 6.4965  2.9980e-4
 6.4975  2.9980e-4
 6.4985  2.9980e-4
 6.4995  2.9980e-4
 6.5005  2.9980e-4
 6.5015  2.9980e-4
 6.5025  2.9980e-4
 6.5035  2.9980e-4
 6.5045  2.9980e-4
 6.5055  2.9980e-4
 6.5065  2.9980e-4
 6.5075  2.9980e-4
 6.5085  2.9980e-4
 6.5095  2.9980e-4
 6.5105  2.9980e-4
 6.5115  2.9980e-4
 6.5125  2.9980e-4
 6.5135  2.9980e-4
 6.5145  2.9980e-4
 6.5155  2.9980e-4
 6.5165  2.9980e-4
 6.5175  2.9980e-4
 6.5185  2.9980e-4
 6.5195  2.9980e-4
 6.5205  2.9980e-4
 6.5215  2.9980e-4
 6.5225  2.9980e-4
 6.5235  2.9980e-4
 6.5245  2.9980e-4
 6.5255  2.9980e-4
 6.5265  2.9980e-4
 6.5275  2.9980e-4
 6.5285  2.9980e-4
 6.5295  2.9980e-4
 6.5305  2.9980e-4
 6.5315  2.9980e-4
 6.5325  2.9980e-4
 6.5335  2.9980e-4
 6.5345  2.9980e-4
 6.5355  2.9980e-4
 6.5365  2.9980e-4
 6.5375  2.9980e-4
 6.5385  2.9980e-4
 6.5395  2.9980e-4
 6.5405  2.9980e-4
 6.5415  2.9980e-4
 6.5425  2.9980e-4
 6.5435  2.9980e-4
 6.5445  2.9980e-4
 6.5455  2.9980e-4
 6.5465  2.9980e-4
 6.5475  2.9980e-4
 6.5485  2.9980e-4
 6.5495  2.9980e-4
 6.5505  2.9980e-4
 6.5515  2.9980e-4
 6.5525  2.9980e-4
 6.5535  2.9980e-4
 6.5545  2.9980e-4
 6.5555  2.9980e-4
 6.5565  2.9980e-4
 6.5575  2.9980e-4
 6.5585  2.9980e-4
 6.5595  2.9980e-4
 6.5605  2.9980e-4
 6.5615  2.9980e-4
 6.5625  2.9980e-4
 6.5635  2.9980e-4
 6.5645  2.9980e-4
 6.5655  2.9980e-4
 6.5665  2.9980e-4
 6.5675  2.9980e-4
 6.5685  2.9980e-4
 6.5695  2.9980e-4
 6.5705  2.9980e-4
 6.5715  2.9980e-4
 6.5725  2.9980e-4
 6.5735  2.9980e-4
 6.5745  2.9980e-4
 6.5755  2.9980e-4
 6.5765  2.9980e-4
 6.5775  2.9980e-4
 6.5785  2.9980e-4
 6.5795  2.9980e-4
 6.5805  2.9980e-4
 6.5815  2.9980e-4
 6.5825  2.9980e-4
 6.5835  2.9980e-4
 6.5845  2.9980e-4
 6.5855  2.9980e-4
 6.5865  2.9980e-4
 6.5875  2.9980e-4
 6.5885  2.9980e-4
 6.5895  2.9980e-4
 6.5905  2.9980e-4
 6.5915  2.9980e-4
 6.5925  2.9980e-4
 6.5935  2.9980e-4
 6.5945  2.9980e-4
 6.5955  2.9980e-4
 6.5965  2.9980e-4
 6.5975  2.9980e-4
 6.5985  2.9980e-4
 6.5995  2.9980e-4
 6.6005  2.9980e-4
 6.6015  2.9980e-4
 6.6025  2.9980e-4
 6.6035  2.9980e-4
 6.6045  2.9980e-4
 6.6055  2.9980e-4
 6.6065  2.9980e-4
 6.6075  2.9980e-4
 6.6085  2.9980e-4
 6.6095  2.9980e-4
 6.6105  2.9980e-4
 6.6115  2.9980e-4
 6.6125  2.9980e-4
 6.6135  2.9980e-4
 6.6145  2.9980e-4
 6.6155  2.9980e-4
 6.6165  2.9980e-4
 6.6175  2.9980e-4
 6.6185  2.9980e-4
 6.6195  2.9980e-4
 6.6205  2.9980e-4
 6.6215  2.9980e-4
 6.6225  2.9980e-4
 6.6235  2.9980e-4
 6.6245  2.9980e-4
 6.6255  2.9980e-4
 6.6265  2.9980e-4
 6.6275  2.9980e-4
 6.6285  2.9980e-4
 6.6295  2.9980e-4
 6.6305  2.9980e-4
 6.6315  2.9980e-4
 6.6325  2.9980e-4
 6.6335  2.9980e-4
 6.6345  2.9980e-4
 6.6355  2.9980e-4
 6.6365  2.9980e-4
 6.6375  2.9980e-4
 6.6385  2.9980e-4
 6.6395  2.9980e-4
 6.6405  2.9980e-4
 6.6415  2.9980e-4
 6.6425  2.9980e-4
 6.6435  2.9980e-4
 6.6445  2.9980e-4
 6.6455  2.9980e-4
 6.6465  2.9980e-4
 6.6475  2.9980e-4
 6.6485  2.9980e-4
 6.6495  2.9980e-4
 6.6505  2.9980e-4
 6.6515  2.9980e-4
 6.6525  2.9980e-4
 6.6535  2.9980e-4
 6.6545  2.9980e-4
 6.6555  2.9980e-4
 6.6565  2.9980e-4
 6.6575  2.9980e-4
 6.6585  2.9980e-4
 6.6595  2.9980e-4
 6.6605  2.9980e-4
 6.6615  2.9980e-4
 6.6625  2.9980e-4
 6.6635  2.9980e-4
 6.6645  2.9980e-4
 6.6655  2.9980e-4
 6.6665  2.9980e-4
 6.6675  2.9980e-4
 6.6685  2.9980e-4
 6.6695  2.9980e-4
 6.6705  2.9980e-4
 6.6715  2.9980e-4
 6.6725  2.9980e-4
 6.6735  2.9980e-4
 6.6745  2.9980e-4
 6.6755  2.9980e-4
 6.6765  2.9980e-4
 6.6775  2.9980e-4
 6.6785  2.9980e-4
 6.6795  2.9980e-4
 6.6805  2.9980e-4
 6.6815  2.9980e-4
 6.6825  2.9980e-4
 6.6835  2.9980e-4
 6.6845  2.9980e-4
 6.6855  2.9980e-4
 6.6865  2.9980e-4
 6.6875  2.9980e-4
 6.6885  2.9980e-4
 6.6895  2.9980e-4
 6.6905  2.9980e-4
 6.6915  2.9980e-4
 6.6925  2.9980e-4
 6.6935  2.9980e-4
 6.6945  2.9980e-4
 6.6955  2.9980e-4
 6.6965  2.9980e-4
 6.6975  2.9980e-4
 6.6985  2.9980e-4
 6.6995  2.9980e-4
 6.7005  2.9980e-4
 6.7015  2.9980e-4
 6.7025  2.9980e-4
 6.7035  2.9980e-4
 6.7045  2.9980e-4
 6.7055  2.9980e-4
 6.7065  2.9980e-4
 6.7075  2.9980e-4
 6.7085  2.9980e-4
 6.7095  2.9980e-4
 6.7105  2.9980e-4
 6.7115  2.9980e-4
 6.7125  2.9980e-4
 6.7135  2.9980e-4
 6.7145  2.9980e-4
 6.7155  2.9980e-4
 6.7165  2.9980e-4
 6.7175  2.9980e-4
 6.7185  2.9980e-4
 6.7195  2.9980e-4
 6.7205  2.9980e-4
 6.7215  2.9980e-4
 6.7225  2.9980e-4
 6.7235  2.9980e-4
 6.7245  2.9980e-4
 6.7255  2.9980e-4
 6.7265  2.9980e-4
 6.7275  2.9980e-4
 6.7285  2.9980e-4
 6.7295  2.9980e-4
 6.7305  2.9980e-4
 6.7315  2.9980e-4
 6.7325  2.9980e-4
 6.7335  2.9980e-4
 6.7345  2.9980e-4
 6.7355  2.9980e-4
 6.7365  2.9980e-4
 6.7375  2.9980e-4
 6.7385  2.9980e-4
 6.7395  2.9980e-4
 6.7405  2.9980e-4
 6.7415  2.9980e-4
 6.7425  2.9980e-4
 6.7435  2.9980e-4
 6.7445  2.9980e-4
 6.7455  2.9980e-4
 6.7465  2.9980e-4
 6.7475  2.9980e-4
 6.7485  2.9980e-4
 6.7495  2.9980e-4
 6.7505  2.9980e-4
 6.7515  2.9980e-4
 6.7525  2.9980e-4
 6.7535  2.9980e-4
 6.7545  2.9980e-4
 6.7555  2.9980e-4
 6.7565  2.9980e-4
 6.7575  2.9980e-4
 6.7585  2.9980e-4
 6.7595  2.9980e-4
 6.7605  2.9980e-4
 6.7615  2.9980e-4
 6.7625  2.9980e-4
 6.7635  2.9980e-4
 6.7645  2.9980e-4
 6.7655  2.9980e-4
 6.7665  2.9980e-4
 6.7675  2.9980e-4
 6.7685  2.9980e-4
 6.7695  2.9980e-4
 6.7705  2.9980e-4
 6.7715  2.9980e-4
 6.7725  2.9980e-4
 6.7735  2.9980e-4
 6.7745  2.9980e-4
 6.7755  2.9980e-4
 6.7765  2.9980e-4
 6.7775  2.9980e-4
 6.7785  2.9980e-4
 6.7795  2.9980e-4
 6.7805  2.9980e-4
 6.7815  2.9980e-4
 6.7825  2.9980e-4
 6.7835  2.9980e-4
 6.7845  2.9980e-4
 6.7855  2.9980e-4
 6.7865  2.9980e-4
 6.7875  2.9980e-4
 6.7885  2.9980e-4
 6.7895  2.9980e-4
 6.7905  2.9980e-4
 6.7915  2.9980e-4
 6.7925  2.9980e-4
 6.7935  2.9980e-4
 6.7945  2.9980e-4
 6.7955  2.9980e-4
 6.7965  2.9980e-4
 6.7975  2.9980e-4
 6.7985  2.9980e-4
 6.7995  2.9980e-4
 6.8005  2.9980e-4
 6.8015  2.9980e-4
 6.8025  2.9980e-4
 6.8035  2.9980e-4
 6.8045  2.9980e-4
 6.8055  2.9980e-4
 6.8065  2.9980e-4
 6.8075  2.9980e-4
 6.8085  2.9980e-4
 6.8095  2.9980e-4
 6.8105  2.9980e-4
 6.8115  2.9980e-4
 6.8125  2.9980e-4
 6.8135  2.9980e-4
 6.8145  2.9980e-4
 6.8155  2.9980e-4
 6.8165  2.9980e-4
 6.8175  2.9980e-4
 6.8185  2.9980e-4
 6.8195  2.9980e-4
 6.8205  2.9980e-4
 6.8215  2.9980e-4
 6.8225  2.9980e-4
 6.8235  2.9980e-4
 6.8245  2.9980e-4
 6.8255  2.9980e-4
 6.8265  2.9980e-4
 6.8275  2.9980e-4
 6.8285  2.9980e-4
 6.8295  2.9980e-4
 6.8305  2.9980e-4
 6.8315  2.9980e-4
 6.8325  2.9980e-4
 6.8335  2.9980e-4
 6.8345  2.9980e-4
 6.8355  2.9980e-4
 6.8365  2.9980e-4
 6.8375  2.9980e-4
 6.8385  2.9980e-4
 6.8395  2.9980e-4
 6.8405  2.9980e-4
 6.8415  2.9980e-4
 6.8425  2.9980e-4
 6.8435  2.9980e-4
 6.8445  2.9980e-4
 6.8455  2.9980e-4
 6.8465  2.9980e-4
 6.8475  2.9980e-4
 6.8485  2.9980e-4
 6.8495  2.9980e-4
 6.8505  2.9980e-4
 6.8515  2.9980e-4
 6.8525  2.9980e-4
 6.8535  2.9980e-4
 6.8545  2.9980e-4
 6.8555  2.9980e-4
 6.8565  2.9980e-4
 6.8575  2.9980e-4
 6.8585  2.9980e-4
 6.8595  2.9980e-4
 6.8605  2.9980e-4
 6.8615  2.9980e-4
 6.8625  2.9980e-4
 6.8635  2.9980e-4
 6.8645  2.9980e-4
 6.8655  2.9980e-4
 6.8665  2.9980e-4
 6.8675  2.9980e-4
 6.8685  2.9980e-4
 6.8695  2.9980e-4
 6.8705  2.9980e-4
 6.8715  2.9980e-4
 6.8725  2.9980e-4
 6.8735  2.9980e-4
 6.8745  2.9980e-4
 6.8755  2.9980e-4
 6.8765  2.9980e-4
 6.8775  2.9980e-4
 6.8785  2.9980e-4
 6.8795  2.9980e-4
 6.8805  2.9980e-4
 6.8815  2.9980e-4
 6.8825  2.9980e-4
 6.8835  2.9980e-4
 6.8845  2.9980e-4
 6.8855  2.9980e-4
 6.8865  2.9980e-4
 6.8875  2.9980e-4
 6.8885  2.9980e-4
 6.8895  2.9980e-4
 6.8905  2.9980e-4
 6.8915  2.9980e-4
 6.8925  2.9980e-4
 6.8935  2.9980e-4
 6.8945  2.9980e-4
 6.8955  2.9980e-4
 6.8965  2.9980e-4
 6.8975  2.9980e-4
 6.8985  2.9980e-4
 6.8995  2.9980e-4
 6.9005  2.9980e-4
 6.9015  2.9980e-4
 6.9025  2.9980e-4
 6.9035  2.9980e-4
 6.9045  2.9980e-4
 6.9055  2.9980e-4
 6.9065  2.9980e-4
 6.9075  2.9980e-4
 6.9085  2.9980e-4
 6.9095  2.9980e-4
 6.9105  2.9980e-4
 6.9115  2.9980e-4
 6.9125  2.9980e-4
 6.9135  2.9980e-4
 6.9145  2.9980e-4
 6.9155  2.9980e-4
 6.9165  2.9980e-4
 6.9175  2.9980e-4
 6.9185  2.9980e-4
 6.9195  2.9980e-4
 6.9205  2.9980e-4
 6.9215  2.9980e-4
 6.9225  2.9980e-4
 6.9235  2.9980e-4
 6.9245  2.9980e-4
 6.9255  2.9980e-4
 6.9265  2.9980e-4
 6.9275  2.9980e-4
 6.9285  2.9980e-4
 6.9295  2.9980e-4
 6.9305  2.9980e-4
 6.9315  2.9980e-4
 6.9325  2.9980e-4
 6.9335  2.9980e-4
 6.9345  2.9980e-4
 6.9355  2.9980e-4
 6.9365  2.9980e-4
 6.9375  2.9980e-4
 6.9385  2.9980e-4
 6.9395  2.9980e-4
 6.9405  2.9980e-4
 6.9415  2.9980e-4
 6.9425  2.9980e-4
 6.9435  2.9980e-4
 6.9445  2.9980e-4
 6.9455  2.9980e-4
 6.9465  2.9980e-4
 6.9475  2.9980e-4
 6.9485  2.9980e-4
 6.9495  2.9980e-4
 6.9505  2.9980e-4
 6.9515  2.9980e-4
 6.9525  2.9980e-4
 6.9535  2.9980e-4
 6.9545  2.9980e-4
 6.9555  2.9980e-4
 6.9565  2.9980e-4
 6.9575  2.9980e-4
 6.9585  2.9980e-4
 6.9595  2.9980e-4
 6.9605  2.9980e-4
 6.9615  2.9980e-4
 6.9625  2.9980e-4
 6.9635  2.9980e-4
 6.9645  2.9980e-4
 6.9655  2.9980e-4
 6.9665  2.9980e-4
 6.9675  2.9980e-4
 6.9685  2.9980e-4
 6.9695  2.9980e-4
 6.9705  2.9980e-4
 6.9715  2.9980e-4
 6.9725  2.9980e-4
 6.9735  2.9980e-4
 6.9745  2.9980e-4
 6.9755  2.9980e-4
 6.9765  2.9980e-4
 6.9775  2.9980e-4
 6.9785  2.9980e-4
 6.9795  2.9980e-4
 6.9805  2.9980e-4
 6.9815  2.9980e-4
 6.9825  2.9980e-4
 6.9835  2.9980e-4
 6.9845  2.9980e-4
 6.9855  2.9980e-4
 6.9865  2.9980e-4
 6.9875  2.9980e-4
 6.9885  2.9980e-4
