# Energy	Flux
# keV		photon/(cm**2*s*keV*arcmin**2)
7.326499938964843750e+00	6.641204836113553120e-05
7.327500343322753906e+00	6.642863850268528915e-05
7.328499794006347656e+00	6.644850944507686089e-05
7.329500198364257812e+00	6.647175083808339296e-05
7.330499649047851562e+00	6.649822394858673864e-05
7.331500053405761719e+00	6.652745871115848945e-05
7.332499980926513672e+00	6.655843334373923777e-05
7.333499908447265625e+00	6.659143036490556417e-05
7.334500312805175781e+00	6.662771672641410999e-05
7.335499763488769531e+00	6.666710567418530789e-05
7.336500167846679688e+00	6.670725877803981916e-05
7.337499618530273438e+00	6.674650894920022219e-05
7.338500022888183594e+00	6.678435984923058945e-05
7.339500427246093750e+00	6.681872510141648755e-05
7.340499877929687500e+00	6.684858962724845547e-05
7.341500282287597656e+00	6.687479666185203056e-05
7.342499732971191406e+00	6.689709061062080640e-05
7.343500137329101562e+00	6.691471685825984921e-05
7.344499588012695312e+00	6.692599559734050481e-05
7.345499992370605469e+00	6.692922446422557687e-05
7.346500396728515625e+00	6.692559666274494178e-05
7.347499847412109375e+00	6.691653619069475739e-05
7.348500251770019531e+00	6.690185300227539684e-05
7.349499702453613281e+00	6.688158590838059504e-05
7.350500106811523438e+00	6.685530104903953438e-05
7.351500034332275391e+00	6.682211625853480010e-05
7.352499961853027344e+00	6.678290533857983240e-05
7.353500366210937500e+00	6.674047702970275478e-05
7.354499816894531250e+00	6.669641164181307029e-05
7.355500221252441406e+00	6.665054549092960128e-05
7.356499671936035156e+00	6.660396989428161378e-05
7.357500076293945312e+00	6.655834808987141612e-05
7.358500003814697266e+00	6.651492524742295628e-05
7.359499931335449219e+00	6.647485928905495073e-05
7.360500335693359375e+00	6.643823886936270177e-05
7.361499786376953125e+00	6.640506325896391592e-05
7.362500190734863281e+00	6.637587317993987989e-05
7.363499641418457031e+00	6.635116402304849575e-05
7.364500045776367188e+00	6.633132546645444539e-05
7.365499973297119141e+00	6.631787945526135080e-05
7.366499900817871094e+00	6.631175647947214495e-05
7.367500305175781250e+00	6.631163374821148434e-05
7.368499755859375000e+00	6.631660200689160924e-05
7.369500160217285156e+00	6.632632005979751430e-05
7.370499610900878906e+00	6.634003886926572141e-05
7.371500015258789062e+00	6.635685868887574140e-05
7.372500419616699219e+00	6.637542784101986917e-05
7.373499870300292969e+00	6.639461238049165434e-05
7.374500274658203125e+00	6.641354902325374225e-05
7.375499725341796875e+00	6.643134334897357596e-05
7.376500129699707031e+00	6.644650565128967269e-05
7.377499580383300781e+00	6.645709709158094088e-05
7.378499984741210938e+00	6.646195183193794693e-05
7.379500389099121094e+00	6.646085312710781458e-05
7.380499839782714844e+00	6.645436151382447547e-05
7.381500244140625000e+00	6.644312257820976302e-05
7.382499694824218750e+00	6.642734861076644035e-05
7.383500099182128906e+00	6.640646480068680441e-05
7.384500026702880859e+00	6.637929352983406109e-05
7.385499954223632812e+00	6.634554486700674038e-05
7.386500358581542969e+00	6.630681994489576495e-05
7.387499809265136719e+00	6.626460562301477873e-05
7.388500213623046875e+00	6.621925223446826765e-05
7.389499664306640625e+00	6.617177291836842798e-05
7.390500068664550781e+00	6.612305663499029389e-05
7.391499996185302734e+00	6.607364387169119583e-05
7.392499923706054688e+00	6.602324500114837148e-05
7.393500328063964844e+00	6.597207658838031609e-05
7.394499778747558594e+00	6.592131357045364129e-05
7.395500183105468750e+00	6.587105559499833833e-05
7.396499633789062500e+00	6.582170975679216274e-05
7.397500038146972656e+00	6.577426454382746097e-05
7.398499965667724609e+00	6.572967847010127490e-05
7.399499893188476562e+00	6.568818156667689378e-05
7.400500297546386719e+00	6.564986753212077430e-05
7.401499748229980469e+00	6.561534060164554867e-05
7.402500152587890625e+00	6.558383106903204536e-05
7.403499603271484375e+00	6.555375063485860616e-05
7.404500007629394531e+00	6.552457488097227162e-05
7.405500411987304688e+00	6.549765759368657563e-05
7.406499862670898438e+00	6.547386134688100174e-05
7.407500267028808594e+00	6.545182665575247072e-05
7.408499717712402344e+00	6.543021882337412274e-05
7.409500122070312500e+00	6.540911577486283783e-05
7.410499572753906250e+00	6.538886784078718015e-05
7.411499977111816406e+00	6.536986443471172221e-05
7.412500381469726562e+00	6.535308864430222154e-05
7.413499832153320312e+00	6.533912044576396403e-05
7.414500236511230469e+00	6.532726893579895717e-05
7.415499687194824219e+00	6.531607386840463454e-05
7.416500091552734375e+00	6.530488822078411078e-05
7.417500019073486328e+00	6.529299473003644355e-05
7.418499946594238281e+00	6.527874106046210737e-05
7.419500350952148438e+00	6.526082750976078305e-05
7.420499801635742188e+00	6.523944897089215141e-05
7.421500205993652344e+00	6.521576617188234505e-05
7.422499656677246094e+00	6.519097618031643559e-05
7.423500061035156250e+00	6.516583792980090717e-05
7.424499988555908203e+00	6.514087052577347209e-05
7.425499916076660156e+00	6.511669551664376763e-05
7.426500320434570312e+00	6.509423736624960486e-05
7.427499771118164062e+00	6.507495419493063680e-05
7.428500175476074219e+00	6.506049937213026664e-05
7.429499626159667969e+00	6.505139874812097280e-05
7.430500030517578125e+00	6.504739281877471664e-05
7.431500434875488281e+00	6.504914053815436306e-05
7.432499885559082031e+00	6.505763067113739498e-05
7.433500289916992188e+00	6.507365803627520088e-05
7.434499740600585938e+00	6.509761821927078295e-05
7.435500144958496094e+00	6.513035995582748213e-05
7.436499595642089844e+00	6.517143698074949444e-05
7.437500000000000000e+00	6.521946552355426191e-05
7.438500404357910156e+00	6.527398603451279842e-05
7.439499855041503906e+00	6.533412116971118173e-05
7.440500259399414062e+00	6.539790623468817342e-05
7.441499710083007812e+00	6.546291594700449944e-05
7.442500114440917969e+00	6.552816011043641089e-05
7.443499565124511719e+00	6.559259226266438592e-05
7.444499969482421875e+00	6.565449535467087502e-05
7.445500373840332031e+00	6.571261277152102166e-05
7.446499824523925781e+00	6.576515182247468156e-05
7.447500228881835938e+00	6.581095100045664212e-05
7.448499679565429688e+00	6.584972609725042616e-05
7.449500083923339844e+00	6.588090065219083394e-05
7.450500011444091797e+00	6.590422834434416335e-05
7.451499938964843750e+00	6.591948146516720395e-05
7.452500343322753906e+00	6.592769863459663367e-05
7.453499794006347656e+00	6.593060768900251283e-05
7.454500198364257812e+00	6.592891623500753823e-05
7.455499649047851562e+00	6.592275608517473098e-05
7.456500053405761719e+00	6.591290778134666322e-05
7.457499980926513672e+00	6.590068314771144404e-05
7.458499908447265625e+00	6.588709854974131254e-05
7.459500312805175781e+00	6.587157969473843983e-05
7.460499763488769531e+00	6.585382811481431940e-05
7.461500167846679688e+00	6.583473706403973245e-05
7.462499618530273438e+00	6.581387165842848906e-05
7.463500022888183594e+00	6.579114040859925145e-05
7.464500427246093750e+00	6.576770785275088348e-05
7.465499877929687500e+00	6.574531032148672987e-05
7.466500282287597656e+00	6.572559773090547370e-05
7.467499732971191406e+00	6.571063324905382689e-05
7.468500137329101562e+00	6.570207222861115576e-05
7.469499588012695312e+00	6.569994454466093292e-05
7.470499992370605469e+00	6.570395081719368718e-05
7.471500396728515625e+00	6.571346713250873989e-05
7.472499847412109375e+00	6.572809809220835184e-05
7.473500251770019531e+00	6.574713983936422885e-05
7.474499702453613281e+00	6.576941592988993569e-05
7.475500106811523438e+00	6.579490799138714308e-05
7.476500034332275391e+00	6.582288106396147476e-05
7.477499961853027344e+00	6.585164987055866959e-05
7.478500366210937500e+00	6.587918365006725102e-05
7.479499816894531250e+00	6.590313818363437116e-05
7.480500221252441406e+00	6.592259248445347681e-05
7.481499671936035156e+00	6.593678415151263037e-05
7.482500076293945312e+00	6.594438543185261682e-05
7.483500003814697266e+00	6.594401480086501917e-05
7.484499931335449219e+00	6.593446902440683311e-05
7.485500335693359375e+00	6.591426901656781737e-05
7.486499786376953125e+00	6.588340040868220955e-05
7.487500190734863281e+00	6.584291074952596358e-05
7.488499641418457031e+00	6.579310565035498585e-05
7.489500045776367188e+00	6.573433249515595142e-05
7.490499973297119141e+00	6.566767587768028631e-05
7.491499900817871094e+00	6.559495801964008153e-05
7.492500305175781250e+00	6.551858737297277515e-05
7.493499755859375000e+00	6.544020642057731040e-05
7.494500160217285156e+00	6.536140173463899023e-05
7.495499610900878906e+00	6.528478289733038661e-05
7.496500015258789062e+00	6.521220658031120522e-05
7.497500419616699219e+00	6.514478230968151105e-05
7.498499870300292969e+00	6.508257460189743285e-05
7.499500274658203125e+00	6.502672221565637613e-05
7.500499725341796875e+00	6.497787817892066668e-05
7.501500129699707031e+00	6.493502545683577760e-05
7.502499580383300781e+00	6.489682473040274196e-05
7.503499984741210938e+00	6.486256423135929700e-05
7.504500389099121094e+00	6.483309968021072134e-05
7.505499839782714844e+00	6.480868547588381195e-05
7.506500244140625000e+00	6.478855013441154004e-05
7.507499694824218750e+00	6.477181964582928383e-05
7.508500099182128906e+00	6.475744364339810404e-05
7.509500026702880859e+00	6.474486031534128065e-05
7.510499954223632812e+00	6.473390012762848540e-05
7.511500358581542969e+00	6.472447308565962157e-05
7.512499809265136719e+00	6.471704327148712578e-05
7.513500213623046875e+00	6.471211336123672503e-05
7.514499664306640625e+00	6.470953330500480544e-05
7.515500068664550781e+00	6.470781930063506889e-05
7.516499996185302734e+00	6.470550893359044552e-05
7.517499923706054688e+00	6.470097396545769648e-05
7.518500328063964844e+00	6.469347986258327523e-05
7.519499778747558594e+00	6.468409104735371739e-05
7.520500183105468750e+00	6.467242990037856763e-05
7.521499633789062500e+00	6.465787427210156052e-05
7.522500038146972656e+00	6.464019811840917456e-05
7.523499965667724609e+00	6.461946992815827530e-05
7.524499893188476562e+00	6.459692778742464887e-05
7.525500297546386719e+00	6.457252417282865456e-05
7.526499748229980469e+00	6.454601312001217203e-05
7.527500152587890625e+00	6.451781272411504994e-05
7.528499603271484375e+00	6.448813992469338337e-05
7.529500007629394531e+00	6.445851405275027568e-05
7.530500411987304688e+00	6.442943737175826587e-05
7.531499862670898438e+00	6.440049229398737464e-05
7.532500267028808594e+00	6.437301144496378007e-05
7.533499717712402344e+00	6.434819922112854106e-05
7.534500122070312500e+00	6.432699013557614288e-05
7.535499572753906250e+00	6.431001655733736887e-05
7.536499977111816406e+00	6.429733589523448968e-05
7.537500381469726562e+00	6.428888528757628401e-05
7.538499832153320312e+00	6.428423727310406078e-05
7.539500236511230469e+00	6.428381561152613302e-05
7.540499687194824219e+00	6.428731154072837145e-05
7.541500091552734375e+00	6.429342580282933195e-05
7.542500019073486328e+00	6.430067766417643302e-05
7.543499946594238281e+00	6.430804156845098738e-05
7.544500350952148438e+00	6.431541890537081018e-05
7.545499801635742188e+00	6.432244800950521124e-05
7.546500205993652344e+00	6.432908811923167898e-05
7.547499656677246094e+00	6.433505928718154146e-05
7.548500061035156250e+00	6.434095073706898467e-05
7.549499988555908203e+00	6.434812395684548101e-05
7.550499916076660156e+00	6.435793774307285698e-05
7.551500320434570312e+00	6.437223493561782103e-05
7.552499771118164062e+00	6.439287528278707536e-05
7.553500175476074219e+00	6.442091758206272339e-05
7.554499626159667969e+00	6.445628757026413140e-05
7.555500030517578125e+00	6.449942624611744283e-05
7.556500434875488281e+00	6.455007383622680245e-05
7.557499885559082031e+00	6.460730893763061802e-05
7.558500289916992188e+00	6.467122772315812493e-05
7.559499740600585938e+00	6.474210132614212246e-05
7.560500144958496094e+00	6.481972321765883268e-05
7.561499595642089844e+00	6.490339494072526352e-05
7.562500000000000000e+00	6.499211235425471508e-05
7.563500404357910156e+00	6.508423101121820007e-05
7.564499855041503906e+00	6.517747456966910117e-05
7.565500259399414062e+00	6.526958399306678348e-05
7.566499710083007812e+00	6.535837069951937325e-05
7.567500114440917969e+00	6.544161089393023528e-05
7.568499565124511719e+00	6.551718577589820802e-05
7.569499969482421875e+00	6.558299229425525146e-05
7.570500373840332031e+00	6.563765970603965578e-05
7.571499824523925781e+00	6.568004550731596836e-05
7.572500228881835938e+00	6.570895556206288212e-05
7.573499679565429688e+00	6.572402155588280732e-05
7.574500083923339844e+00	6.572412974469442229e-05
7.575500011444091797e+00	6.570833218638808546e-05
7.576499938964843750e+00	6.567729856718750861e-05
7.577500343322753906e+00	6.563218417551873289e-05
7.578499794006347656e+00	6.557394581270887732e-05
7.579500198364257812e+00	6.550234542197575568e-05
7.580499649047851562e+00	6.541761851700730608e-05
7.581500053405761719e+00	6.532159193254920748e-05
7.582499980926513672e+00	6.521595529407357348e-05
7.583499908447265625e+00	6.510237455447344325e-05
7.584500312805175781e+00	6.498276361007242696e-05
7.585499763488769531e+00	6.485969218951563597e-05
7.586500167846679688e+00	6.473562688923986902e-05
7.587499618530273438e+00	6.461170071744617971e-05
7.588500022888183594e+00	6.448969283502199127e-05
7.589500427246093750e+00	6.437101921542894164e-05
7.590499877929687500e+00	6.425716590902236529e-05
7.591500282287597656e+00	6.414964808426215778e-05
7.592499732971191406e+00	6.404988099527804152e-05
7.593500137329101562e+00	6.395992866950212657e-05
7.594499588012695312e+00	6.388096438842639428e-05
7.595499992370605469e+00	6.381391805396523979e-05
7.596500396728515625e+00	6.375993464130046780e-05
7.597499847412109375e+00	6.372014586729279266e-05
7.598500251770019531e+00	6.369418042010796164e-05
7.599499702453613281e+00	6.368053779565695238e-05
7.600500106811523438e+00	6.367911773430791008e-05
7.601500034332275391e+00	6.368946951332290726e-05
7.602499961853027344e+00	6.371037850573243804e-05
7.603500366210937500e+00	6.374162010155888557e-05
7.604499816894531250e+00	6.378235114442966174e-05
7.605500221252441406e+00	6.383047488183166997e-05
7.606499671936035156e+00	6.388496953037067360e-05
7.607500076293945312e+00	6.394607961877771729e-05
7.608500003814697266e+00	6.401327947663268500e-05
7.609499931335449219e+00	6.408538666182368737e-05
7.610500335693359375e+00	6.416122895519112113e-05
7.611499786376953125e+00	6.423955770980113104e-05
7.612500190734863281e+00	6.431859442489974081e-05
7.613499641418457031e+00	6.439635668301420420e-05
7.614500045776367188e+00	6.447130271491197497e-05
7.615499973297119141e+00	6.454268864907884880e-05
7.616499900817871094e+00	6.460977419020698257e-05
7.617500305175781250e+00	6.467202704585303154e-05
7.618499755859375000e+00	6.472902618368509930e-05
7.619500160217285156e+00	6.478073131472152166e-05
7.620499610900878906e+00	6.482694031920980453e-05
7.621500015258789062e+00	6.486664408735045597e-05
7.622500419616699219e+00	6.489930408143791641e-05
7.623499870300292969e+00	6.492396716167588933e-05
7.624500274658203125e+00	6.494069997162257326e-05
7.625499725341796875e+00	6.495062293295628250e-05
7.626500129699707031e+00	6.495296625359793746e-05
7.627499580383300781e+00	6.494706215404288528e-05
7.628499984741210938e+00	6.493342429476025202e-05
7.629500389099121094e+00	6.491326655750681411e-05
7.630499839782714844e+00	6.488755518866612187e-05
7.631500244140625000e+00	6.485611741660732461e-05
7.632499694824218750e+00	6.481853784364264442e-05
7.633500099182128906e+00	6.477586471715321718e-05
7.634500026702880859e+00	6.472973477663013448e-05
7.635499954223632812e+00	6.468036735506411722e-05
7.636500358581542969e+00	6.462805036534288305e-05
7.637499809265136719e+00	6.457392428961624580e-05
7.638500213623046875e+00	6.451800162984733396e-05
7.639499664306640625e+00	6.446072624760787169e-05
7.640500068664550781e+00	6.440377241692614224e-05
7.641499996185302734e+00	6.434951025625736186e-05
7.642499923706054688e+00	6.429956651932556676e-05
7.643500328063964844e+00	6.425429077651779834e-05
7.644499778747558594e+00	6.421471246531362592e-05
